0.609859,0.474886,0.470503
0.207162,0.0511739,0.0709548
0.334097,0.284867,0.287145
0.339957,0.387862,0.412341
0.309837,0.614655,0.617412
0.402728,0.483273,0.473211
0.031309,0.590094,0.561643
0.25086,0.199354,0.211231
0.231144,0.365968,0.395884
0.673208,0.645075,0.682872
0.700403,0.221806,0.196119
0.295782,0.642863,0.627143
0.468475,0.221759,0.244852
0.508973,0.409422,0.424166
0.515761,0.489777,0.477879
0.0306131,0.178422,0.203747
0.521963,0.511674,0.511787
0.674146,0.607597,0.616388
0.138167,0.508005,0.502361
0.226512,0.355115,0.382999
0.183635,0.597643,0.592439
0.221814,0.301039,0.25989
0.115551,0.032339,0.0554708
0.345678,0.399877,0.394955
0.593864,0.173562,0.174362
0.409931,0.191407,0.176539
0.284158,0.0196009,0.00928523
0.643257,0.0934458,0.143367
0.388763,0.0275126,0.0370236
0.117084,0.0295288,0.00867658
0.375858,0.0972884,0.0945594
0.417696,0.504212,0.531241
0.00565876,0.379178,0.375556
0.147416,0.32489,0.329482
0.204524,0.0938825,0.0744677
0.280672,0.0239765,0.0275518
0.406653,0.509127,0.499161
0.262652,0.678749,0.655556
0.307113,0.630459,0.634633
0.403024,0.553554,0.606498
0.40214,0.0567986,0.0553979
0.330893,0.349095,0.363744
0.326729,0.188427,0.19865
0.557667,0.525245,0.509184
0.678878,0.172688,0.18023
0.419353,0.380685,0.354249
0.470208,0.0975454,0.0676269
0.253379,0.383179,0.348822
0.0805291,0.688239,0.676782
0.372972,0.455623,0.465397
0.464793,0.606898,0.640797
0.0661549,0.235242,0.247625
0.462064,0.563427,0.581615
0.630424,0.057751,0.13032
0.0832843,0.0777207,0.0567285
0.496043,0.390087,0.419701
0.0395139,0.678413,0.665932
0.500287,0.0964543,0.104062
0.477542,0.53771,0.544452
0.624294,0.627756,0.624326
0.203395,0.169797,0.188865
0.561154,0.322621,0.333062
0.162006,0.55192,0.551738
0.174673,0.110159,0.116406
0.680326,0.41869,0.44219
0.298864,0.315383,0.332009
0.0691571,0.313081,0.329459
0.0249317,0.543555,0.516894
0.0371387,0.514462,0.498037
0.301851,0.473635,0.471196
0.322586,0.0814267,0.0989552
0.435196,0.0693844,0.0638941
0.285289,0.0695965,0.0449788
0.291994,0.597795,0.562298
0.0702583,0.132075,0.133054
0.268487,0.272447,0.297824
0.21508,0.282585,0.24812
0.082621,0.624107,0.64647
0.0513265,0.334926,0.347637
0.375666,0.362058,0.38063
0.654715,0.179115,0.211895
0.208274,0.208257,0.198455
0.466809,0.130148,0.135495
0.671239,0.617773,0.598374
0.420763,0.346612,0.352818
0.175076,0.265666,0.26853
0.374704,0.33896,0.400891
0.395151,0.0934432,0.111987
0.411864,0.244502,0.269235
0.243767,0.420207,0.413867
0.598079,0.0925146,0.114884
0.110926,0.654604,0.635536
0.229442,0.291748,0.313628
0.70105,0.249313,0.249959
0.188815,0.338192,0.339845
0.624104,0.13608,0.126668
0.548985,0.318124,0.290988
0.150537,0.166945,0.155664
0.449682,0.538047,0.537513
0.402181,0.676923,0.657319
0.666928,0.542776,0.545652
0.547504,0.435248,0.427098
0.635386,0.551835,0.524372
0.146091,0.453387,0.392083
0.61325,0.0668777,0.0507973
0.37873,0.528415,0.548247
0.0441221,0.258852,0.26231
0.0178417,0.0587962,0.0247933
0.0264344,0.661051,0.653221
0.409414,0.168072,0.181998
0.122839,0.227408,0.214454
0.135168,0.333413,0.335516
0.0104535,0.482106,0.483776
0.592817,0.411012,0.4268
0.307147,0.12654,0.111368
0.079528,0.643065,0.630983
0.455035,0.171072,0.159335
0.0909754,0.281752,0.275776
0.51089,0.210178,0.212194
0.354722,0.624421,0.65084
0.205256,0.238924,0.257123
0.653937,0.218663,0.231451
0.421569,0.305879,0.32722
0.432205,0.0613532,0.0804668
0.355402,0.682037,0.657842
0.287084,0.346511,0.333272
0.388494,0.112628,0.120771
0.460763,0.574676,0.573027
0.0954736,0.535797,0.520317
0.680753,0.332155,0.278875
0.645259,0.562463,0.563515
0.040328,0.272608,0.270222
0.273174,0.169883,0.145898
0.258427,0.0157422,0.0371136
0.572114,0.39947,0.402154
0.623518,0.583881,0.588011
0.63828,0.346298,0.367122
0.30896,0.41793,0.433844
0.595042,0.527257,0.346054
0.609339,0.437694,0.455891
0.0471381,0.0479612,0.0443623
0.339668,0.264618,0.262836
0.377978,0.247472,0.260246
0.456384,0.239426,0.243018
0.408993,0.638975,0.644431
0.493019,0.0331945,0.00368267
0.542495,0.37765,0.387787
0.691726,0.177272,0.170709
0.222908,0.511752,0.511606
0.156954,0.402005,0.396693
0.0227477,0.496697,0.50727
0.524726,0.472297,0.488203
0.0819366,0.122877,0.147014
0.604312,0.327789,0.342586
0.148105,0.285444,0.164511
0.490925,0.0422051,0.0263364
0.659049,0.451097,0.464218
0.548925,0.0725794,0.0485634
0.600162,0.488186,0.484859
0.426081,0.11423,0.128929
0.592319,0.401167,0.399066
0.457081,0.26703,0.263479
0.209424,0.668622,0.657361
0.581016,0.00503216,0.00413278
0.185438,0.57572,0.590377
0.439399,0.359424,0.341595
0.257103,0.0957946,0.113493
0.0757167,0.195454,0.207982
0.340525,0.301268,0.311936
0.41454,0.35793,0.323758
0.430901,0.0260814,0.0569137
0.0505678,0.56655,0.550913
0.376586,0.388826,0.390662
0.442236,0.110217,0.0875945
0.258785,0.230139,0.217532
0.656277,0.30233,0.317087
0.262596,0.239453,0.255624
0.316362,0.373725,0.358525
0.226699,0.49225,0.474154
0.0231259,0.11211,0.11379
0.263426,0.59243,0.58999
0.543404,0.273409,0.27142
0.272414,0.37468,0.278762
0.447377,0.663337,0.689005
0.343427,0.454906,0.459129
0.0165769,0.291352,0.316143
0.231312,0.209649,0.205298
0.410704,0.598471,0.594962
0.166938,0.283576,0.279794
0.0465224,0.344244,0.346883
0.129692,0.46344,0.455095
0.112428,0.376068,0.402726
0.086357,0.415768,0.402148
0.0677057,0.196351,0.190597
0.551248,0.572316,0.59384
0.614762,0.297878,0.309387
0.0457785,0.617955,0.587002
0.0902783,0.100036,0.101027
0.655566,0.0957789,0.0899936
0.269414,0.14812,0.155183
0.462123,0.327101,0.328082
0.377533,0.323526,0.295165
0.453636,0.378799,0.370986
0.155451,0.490042,0.501911
0.50465,0.565969,0.574806
0.334838,0.575034,0.533401
0.504832,0.367628,0.367666
0.112594,0.624964,0.631651
0.344682,0.538135,0.555686
0.0141525,0.603341,0.634116
0.329022,0.0662714,0.0724799
0.571534,0.0416098,0.0258502
0.0965747,0.0961576,0.0702017
0.683818,0.00433189,0.017407
0.0973512,0.526548,0.519
0.204698,0.0048221,0.015772
0.316096,0.261575,0.282165
0.667514,0.474197,0.492378
0.089113,0.126485,0.13085
0.565876,0.111991,0.13118
0.22282,0.169383,0.161633
0.453105,0.421675,0.422415
0.507965,0.607251,0.626768
0.275663,0.501077,0.519201
0.502596,0.0161953,0.00892111
0.332804,0.305896,0.32215
0.273251,0.384192,0.518065
0.446902,0.510783,0.49829
0.521293,0.3509,0.333916
0.615217,0.0271844,0.0251884
0.382115,0.501204,0.298237
0.198026,0.359727,0.358542
0.281417,0.0716432,0.068898
0.224719,0.282549,0.318914
0.245033,0.423505,0.441751
0.181521,0.139283,0.167366
0.670383,0.512794,0.506495
0.0324629,0.00330531,0.0230637
0.462934,0.352181,0.357885
0.522679,0.0486581,0.0463567
0.0912523,0.295223,0.295271
0.497546,0.277895,0.256514
0.25035,0.290484,0.292592
0.102726,0.145612,0.147062
0.560131,0.38431,0.377366
0.23029,0.449354,0.469243
0.210011,0.233959,0.223207
0.670514,0.34252,0.37012
0.350674,0.499376,0.519863
0.574831,0.322881,0.35856
0.189582,0.395968,0.37009
0.201362,0.125426,0.0981381
0.447629,0.212682,0.200886
0.202289,0.311959,0.310474
0.355236,0.175159,0.158871
0.338087,0.155939,0.246099
0.286818,0.480872,0.492467
0.396958,0.608857,0.641332
0.54313,0.5859,0.591259
0.653334,0.604697,0.60854
0.226939,0.0718168,0.080797
0.522747,0.241303,0.243111
0.485735,0.296901,0.284042
0.325367,0.413249,0.432726
0.354071,0.564267,0.562204
0.510372,0.0685712,0.099981
0.42018,0.38337,0.395975
0.379564,0.590862,0.566224
0.650303,0.431504,0.447158
0.157011,0.188624,0.151774
0.100126,0.671178,0.675427
0.0566162,0.464239,0.468247
0.387719,0.263985,0.259802
0.1048,0.195819,0.199506
0.566628,0.319922,0.310034
0.428387,0.368926,0.366309
0.368221,0.670175,0.654601
0.0275642,0.457061,0.461454
0.639799,0.441152,0.409011
0.609231,0.285377,0.266374
0.423162,0.283417,0.286427
0.438065,0.221825,0.240123
0.0655775,0.00590099,0.0177199
0.12951,0.267329,0.277366
0.512945,0.262403,0.286704
0.574964,0.443643,0.422083
0.502123,0.451169,0.430883
0.543142,0.568684,0.598159
0.22851,0.598733,0.584665
0.0580832,0.395786,0.417758
0.0637539,0.103798,0.0701861
0.124583,0.303271,0.31655
0.199426,0.332885,0.335823
0.15964,0.178465,0.202895
0.293315,0.678353,0.669028
0.478428,0.501561,0.49792
0.435817,0.0843005,0.0953863
0.641965,0.424474,0.412984
0.0652528,0.517684,0.495703
0.490668,0.137576,0.143629
0.572796,0.162229,0.190091
0.0702435,0.256861,0.268615
0.361837,0.213953,0.214237
0.547729,0.296183,0.299491
0.640307,0.111439,0.145163
0.0391547,0.200532,0.198025
0.264502,0.460221,0.469408
0.239159,0.517574,0.552425
0.428116,0.0888461,0.0462671
0.368668,0.626124,0.659573
0.203287,0.055878,0.0315769
0.319146,0.613293,0.592154
0.552599,0.137581,0.16821
0.171464,0.362474,0.364831
0.418728,0.643527,0.646155
0.221464,0.416873,0.448504
0.0561481,0.433519,0.433959
0.70249,0.173893,0.202862
0.605317,0.30424,0.314256
0.206783,0.469285,0.465758
0.0326415,0.360758,0.360034
0.191508,0.655017,0.662872
0.358516,0.141928,0.164399
0.251915,0.625765,0.626886
0.0286656,0.0889641,0.0884367
0.357955,0.520836,0.497159
0.2944,0.328091,0.328049
0.217188,0.388028,0.375412
0.520985,0.494286,0.515405
0.0454173,0.101012,0.0778965
0.306197,0.435794,0.433184
0.29148,0.532107,0.541794
0.680476,0.203524,0.179948
0.218699,0.521933,0.498732
0.226659,0.626223,0.62916
0.281919,0.459492,0.461038
0.461492,0.674494,0.64884
0.417672,0.447727,0.434423
0.389182,0.448419,0.457894
0.536364,0.050778,0.0682586
0.637153,0.607414,0.631403
0.55189,0.131697,0.14155
0.0549693,0.688067,0.681567
0.590199,0.46844,0.446882
0.684353,0.658203,0.625864
0.0365825,0.686701,0.681175
0.167247,0.233273,0.229204
0.315518,0.198684,0.199135
0.240363,0.4086,0.426586
0.655884,0.252301,0.237685
0.515906,0.182896,0.202034
0.397128,0.161562,0.148765
0.144752,0.176501,0.169951
0.0399333,0.373392,0.345679
0.626373,0.255733,0.270319
0.116669,0.133576,0.137496
0.284835,0.537348,0.511904
0.639225,0.141634,0.163004
0.270628,0.463085,0.454145
0.128655,0.42127,0.437362
0.113403,0.0819194,0.0822318
0.168685,0.412895,0.424324
0.485889,0.0618844,0.0506487
0.37377,0.0763623,0.10337
0.272551,0.644122,0.650299
0.109946,0.239535,0.218426
0.278848,0.619479,0.600342
0.367938,0.0506489,0.0820157
0.419802,0.567792,0.592759
0.392278,0.0948956,0.0936707
0.56821,0.472735,0.484278
0.26116,0.394152,0.403501
0.625773,0.569089,0.586356
0.459095,0.62719,0.654514
0.374369,0.295029,0.305291
0.458674,0.393265,0.378784
0.638925,0.232463,0.216001
0.637063,0.0355166,0.052857
0.683398,0.592875,0.562254
0.0326596,0.283316,0.260261
0.427122,0.217439,0.202624
0.642761,0.439993,0.455055
0.0749188,0.265857,0.274471
0.30948,0.570121,0.545008
0.104609,0.43382,0.436039
0.395951,0.425159,0.396646
0.275118,0.667292,0.672403
0.233811,0.134599,0.13917
0.0628541,0.0386666,0.0601899
0.661346,0.33261,0.30449
0.508816,0.102497,0.126001
0.591027,0.505757,0.532395
0.576491,0.0449326,0.0522321
0.458318,0.447592,0.457434
0.594787,0.4446,0.498571
0.631915,0.481886,0.488803
0.0465351,0.237665,0.24573
0.151132,0.653458,0.648477
0.033997,0.544152,0.561386
0.693083,0.271205,0.266342
0.0268625,0.394046,0.408625
0.00358721,0.187883,0.170001
0.189588,0.648911,0.625867
0.0273682,0.413499,0.394205
0.405486,0.610177,0.593248
0.482699,0.209395,0.214907
0.630139,0.62589,0.644149
0.0876661,0.00460404,0.0819929
0.703376,0.608533,0.606682
0.513855,0.327282,0.338162
0.3611,0.23486,0.234226
0.0268771,0.325314,0.306731
0.461849,0.348608,0.378363
0.556008,0.575006,0.54324
0.543072,0.224015,0.21602
0.0358603,0.669465,0.689073
0.516321,0.413347,0.391902
0.313462,0.659812,0.630537
0.203998,0.481673,0.474492
0.10515,0.354912,0.341694
0.571563,0.669728,0.653854
0.0255662,0.160519,0.164111
0.154204,0.473939,0.522713
0.225032,0.0509142,0.0497065
0.601683,0.594495,0.56482
0.614891,0.341404,0.329031
0.267448,0.207785,0.233235
0.307848,0.164671,0.0788931
0.364381,0.317605,0.319815
0.120058,0.131874,0.153419
0.443011,0.624528,0.609272
0.575586,0.650374,0.629874
0.59852,0.024697,0.0535831
0.171027,0.650838,0.636382
0.456887,0.456626,0.443081
0.251056,0.252116,0.264371
0.520315,0.670963,0.657617
0.48955,0.365848,0.362879
0.186996,0.261063,0.269096
0.627992,0.51317,0.498797
0.602621,0.236433,0.233276
0.255693,0.584202,0.599123
0.397662,0.293527,0.298457
0.266586,0.307989,0.280183
0.127149,0.110243,0.102931
0.167484,0.264969,0.247514
0.322242,0.089497,0.11939
0.570549,0.118686,0.102003
0.634247,0.0645647,0.00895824
0.571108,0.548077,0.63111
0.547925,0.098766,0.126646
0.515042,0.120764,0.193628
0.0599649,0.253248,0.226724
0.334759,0.437468,0.448138
0.551779,0.0682963,0.0892573
0.180665,0.464389,0.447329
0.595214,0.345233,0.365825
0.459964,0.614331,0.587418
0.298989,0.422168,0.419759
0.604547,0.604691,0.61683
0.660386,0.0219905,0.00682976
0.24064,0.226528,0.243577
0.176406,0.0664568,0.0470695
0.0715717,0.51656,0.527022
0.0906308,0.483222,0.488521
0.507024,0.436577,0.413689
0.204191,0.497585,0.525972
0.0484376,0.282908,0.288417
0.486648,0.166777,0.176128
0.0320895,0.594027,0.576295
0.482573,0.192489,0.195891
0.603206,0.388838,0.417017
0.312082,0.0240039,0.00943003
0.4653,0.212758,0.229287
0.539539,0.648527,0.631285
0.121424,0.24107,0.275367
0.637881,0.0345652,0.0236055
0.64959,0.586846,0.575339
0.0278849,0.473334,0.498214
0.291508,0.510495,0.515323
0.0457541,0.588125,0.559988
0.584727,0.200656,0.226313
0.167336,0.611003,0.617861
0.409868,0.11124,0.120297
0.549349,0.489289,0.511366
0.63178,0.501554,0.526771
0.257665,0.220579,0.220283
0.652909,0.568535,0.543616
0.149493,0.125594,0.132855
0.354463,0.607827,0.610157
0.581151,0.336142,0.361533
0.616277,0.414876,0.406913
0.342659,0.653917,0.671236
0.0275051,0.237789,0.232718
0.0957026,0.0644207,0.0797486
0.323433,0.663511,0.671908
0.461365,0.528694,0.536632
0.00932459,0.508739,0.500342
0.382849,0.165589,0.161446
0.159081,0.458932,0.449655
0.487272,0.396979,0.380561
0.703936,0.0978789,0.122652
0.356047,0.190076,0.206529
0.605594,0.55925,0.566517
0.143204,0.566144,0.55131
0.539703,0.211998,0.210836
0.273517,0.452527,0.454707
0.243559,0.475557,0.496321
0.0716478,0.549174,0.525931
0.56845,0.207557,0.194108
0.267542,0.324682,0.36127
0.665635,0.639156,0.65398
0.292473,0.308915,0.283476
0.667829,0.490815,0.48297
0.63066,0.0983536,0.126072
0.545336,0.341655,0.452455
0.347519,0.0738891,0.044906
0.650489,0.15612,0.165843
0.0986941,0.573023,0.540878
0.443003,0.250762,0.242594
0.42281,0.529912,0.542366
0.315677,0.469519,0.463785
0.489753,0.526129,0.533762
0.616848,0.372653,0.394156
0.471943,0.196889,0.21524
0.602776,0.303656,0.280458
0.402968,0.490312,0.509205
0.625973,0.441363,0.471449
0.309977,0.151859,0.174491
0.456404,0.00293366,0.0266128
0.25005,0.147234,0.147883
0.655855,0.0725121,0.074405
0.412655,0.231415,0.219266
0.646955,0.362153,0.348019
0.249179,0.430727,0.433271
0.642933,0.168535,0.161476
0.241879,0.115454,0.14324
0.36217,0.35895,0.364232
0.250754,0.567325,0.567501
0.160428,0.221443,0.22594
0.651977,0.0845136,0.0441797
0.54936,0.629071,0.611583
